title,link,link_type,published,summary
The Partisan Grandstanding At Ketanji Brown Jackson’s Hearings,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5275605848.mp3?updated=1648146310,audio/mpeg,"Thu, 24 Mar 2022 18:20:00 -0000","Since Jackson’s confirmation is the expected outcome, the hearings – similar to past ones – were more about politics. Galen Druke and Amelia Thomson-DeVeaux discuss the messages that Senators sent and whether we were able to glean anything about what kind of Justice Jackson would be.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Most Consequential Governor’s Races,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6375111248.mp3?updated=1647903654,audio/mpeg,"Mon, 21 Mar 2022 22:56:00 -0000","Thirty-six governor’s seats are up for election this fall and the crew looks at some where full control of state government might be decided by the governor’s race. They also assess whether narratives from the 2021 gubernatorial election in Virginia hold up in light of new data, and debate the hottest legislative topic in Washington: permanent Daylight Saving Time.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What Is Ron DeSantis's Vision For The GOP?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5945696587.mp3?updated=1647553015,audio/mpeg,"Thu, 17 Mar 2022 21:33:00 -0000","The conventional wisdom is that if former President Trump wants the Republican presidential nomination in 2024, it's his. But some Republicans are still jockeying for position to be the next leader of the party, the most prominent of which may be Florida Governor Ron DeSantis.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Political Price Of Gas,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6040850116.mp3?updated=1647294694,audio/mpeg,"Mon, 14 Mar 2022 21:47:00 -0000","The crew discusses what high gas prices have meant for politics historically and outline the debates in Washington over how to bring those prices down. They also mark two years since the U.S. shut down in response to the coronavirus pandemic, by using data to explore some of the ways American life has changed in that time.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How To Think About The Risk Of Nuclear War,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6979399475.mp3?updated=1646953601,audio/mpeg,"Thu, 10 Mar 2022 23:03:00 -0000","Galen speaks with James Acton, the co-director of the Nuclear Policy Program at the Carnegie Endowment for International Peace, about how leaders and experts weigh the risks of a nuclear conflict.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is Putin Actually Popular In Russia?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7366277998.mp3?updated=1646694436,audio/mpeg,"Mon, 07 Mar 2022 23:03:00 -0000","The crew analyzes new polling suggesting Americans support enforcing a no-fly zone over Ukraine and banning the purchase of Russian oil even if it increases gas prices. They also discuss the accuracy of opinion polling conducted in authoritarian Russia and war-torn Ukraine.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
"Unity From Biden, Disunity In Texas",https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9171410373.mp3?updated=1646203196,audio/mpeg,"Wed, 02 Mar 2022 06:37:00 -0000","It was a night of firsts, with the first primaries of 2022 taking place in Texas and President Biden’s first “real” State of the Union speech.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Americans Are Unified Against Russia's Invasion Of Ukraine,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6020894661.mp3?updated=1646089267,audio/mpeg,"Mon, 28 Feb 2022 22:57:00 -0000","The crew discusses how Russia’s invasion of Ukraine is affecting U.S. politics and the RAND Corportation's Samuel Charap joins to explain the root of Russia's aggression.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What Do Pollsters Know About Happiness?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1997819533.mp3?updated=1645570926,audio/mpeg,"Tue, 22 Feb 2022 22:56:00 -0000","In this installment of the FiveThirtyEight Politics podcast, the crew discusses the best way to poll Americans’ satisfaction with their own lives and the direction of the country. They also talk about what states are doing with their billions in excess cash and look into opinion polling on the U.S.’s involvement in Ukraine.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is Boris Johnson Finished?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1890919139.mp3?updated=1645128384,audio/mpeg,"Thu, 17 Feb 2022 20:01:00 -0000","Hosts of the British “Talking Politics” podcast, David Runciman and Helen Thompson, discuss why the British public and some members of the Conservative Party have soured on Johnson in a way that Republicans never soured on President Trump, despite his numerous scandals. They also reflect on how British and American politics changed during the period when ""Brexit"" and ""Trump"" dominated the two countries’ news cycles and consider their lasting impact.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
"Valentine's Day, Inflation and GOP Infighting",https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2637380336.mp3?updated=1644880578,audio/mpeg,"Mon, 14 Feb 2022 23:13:00 -0000","The crew discusses why the Republican National Committee chose to censure Representatives Cheney and Kinzinger and how different parts of the party view the violent events of January 6th, 2021. They also consider the causes of hyperinflation, as Democrats and Republicans blame different culprits for the highest rate of inflation in 40 years. And they try to guess what Americans think about love and relationships in a Valentine's Day-themed game.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Americans Aren’t As Polarized As The News Makes It Seem,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9949263941.mp3?updated=1644525298,audio/mpeg,"Thu, 10 Feb 2022 20:31:00 -0000","Political scientists Yanna Krupnikov and John Barry Ryan suggest that focusing only on the Left/Right divide in American politics is reductive. By doing so we are missing another important divide, one that may actually run counter to the idea that America is hopelessly conflicted between red and blue.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Americans Say They're Over COVID-19. What Does That Mean?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5201194401.mp3?updated=1644276336,audio/mpeg,"Mon, 07 Feb 2022 23:21:00 -0000","The crew discusses how Americans are feeling about COVID-19 and what types of restrictions they do and don't support after almost two years. They also cover the redistricting process happening around the country after a number of big recent developments.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why The GOP Has Made Gains With Latino Voters,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7980928361.mp3?updated=1643920818,audio/mpeg,"Thu, 03 Feb 2022 20:58:00 -0000","Latino voters swung by eight percentage points toward President Trump in the last election, the largest swing of any racial or ethnic group in the electorate. The cofounders of Equis Research -- a political data firm focused on Latino voters -- share their research on why that swing happened.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
